"wavelength","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"709.4","1.99E-6","7.28E-6","3.11E-6","6.63E-6","3.98E-6","4.63E-6","7.51E-6","5.23E-6","1.1E-6","3.31E-6","3.31E-6","0.0004606","0.0006244","1.1E-6","1.42E-5","2.3E-5","5.13E-5","0.001249","0.02347","0.01917","0.0007242","0.0003613","6.38E-6","2.41E-6"
"710.2","3.99E-6","7.3E-6","3.12E-6","9.98E-6","3.99E-6","2.32E-6","3.77E-6","1.75E-6","3.32E-6","2.21E-6","1.11E-6","0.0004444","0.0006107","3.32E-6","1.43E-5","1.54E-5","5.15E-5","0.001134","0.02298","0.02003","0.0007454","0.0003793","6.4E-6","2.96E-6"
"710.9","-4.01E-6","7.33E-6","9.39E-6","0","-4.01E-6","2.33E-6","3.78E-6","1.76E-6","1.11E-6","0","0","0.0004362","0.0005954","3.33E-6","1.43E-5","2.31E-5","4.52E-5","0.00103","0.02243","0.02071","0.0007945","0.0003986","6.42E-6","2.43E-6"
"711.7","4.02E-6","7.36E-6","9.43E-6","-3.35E-6","-4.02E-6","4.68E-6","7.59E-6","3.53E-6","3.34E-6","3.34E-6","1.12E-6","0.0004269","0.0005799","3.34E-6","2.16E-5","1.55E-5","4.87E-5","0.0009293","0.02181","0.0215","0.0008561","0.0004312","6.45E-6","2.98E-6"
"712.5","8.08E-6","1.23E-5","9.47E-6","0","4.04E-6","4.7E-6","1.91E-6","0","1.12E-6","3.36E-6","1.12E-6","0.0004159","0.0005586","0","1.8E-5","1.17E-5","3.91E-5","0.0008195","0.02122","0.02229","0.0008938","0.000466","6.48E-6","3.0E-6"
"713.3","4.06E-6","7.42E-6","6.34E-6","-6.76E-6","0","2.36E-6","1.91E-6","5.34E-6","1.12E-6","1.12E-6","1.12E-6","0.000411","0.000549","1.12E-6","7.25E-6","1.95E-5","4.25E-5","0.0007589","0.0205","0.02323","0.0009841","0.0004987","6.5E-6","3.01E-6"
"714.1","4.08E-6","9.96E-6","9.57E-6","1.36E-5","4.08E-6","0","-1.93E-6","5.37E-6","2.26E-6","3.39E-6","0","0.0004029","0.0005319","1.13E-6","1.82E-5","2.75E-5","4.28E-5","0.0006766","0.01975","0.02405","0.001035","0.0005194","6.54E-6","3.3E-6"
"714.9","0","2.5E-6","6.4E-6","1.02E-5","4.1E-6","4.76E-6","3.86E-6","1.8E-6","-1.13E-6","2.27E-6","0","0.0003915","0.0005204","1.13E-6","1.1E-5","3.15E-5","3.96E-5","0.000611","0.019","0.02488","0.001113","0.0005555","6.56E-6","2.21E-6"
"715.6","4.07E-6","4.97E-6","0","3.39E-6","-4.07E-6","2.37E-6","5.76E-6","1.79E-6","1.13E-6","1.13E-6","1.13E-6","0.0003852","0.0005045","2.26E-6","1.09E-5","3.13E-5","3.94E-5","0.0005441","0.01815","0.02576","0.001166","0.0005863","6.53E-6","2.2E-6"
"716.4","6.07E-6","2.47E-6","6.32E-6","0","-8.09E-6","-2.35E-6","5.73E-6","3.55E-6","-1.12E-6","3.36E-6","1.12E-6","0.0003733","0.000489","5.6E-6","7.23E-6","1.17E-5","3.26E-5","0.0005077","0.01731","0.02671","0.00124","0.0006133","7.2E-6","2.18E-6"
"717.2","2.02E-6","9.83E-6","0","3.36E-6","0","7.03E-6","3.8E-6","3.54E-6","0","1.12E-6","0","0.0003666","0.0004727","1.12E-6","1.44E-5","2.33E-5","3.25E-5","0.0004785","0.01651","0.02748","0.001316","0.0006511","6.46E-6","2.72E-6"
"718","2.02E-6","0","0","6.74E-6","8.09E-6","2.35E-6","0","1.77E-6","1.12E-6","1.12E-6","0","0.0003626","0.0004624","1.12E-6","1.44E-5","1.94E-5","2.94E-5","0.0004302","0.01562","0.02839","0.001419","0.0006985","7.92E-6","3.54E-6"
"718.8","2.03E-6","2.48E-6","9.54E-6","3.39E-6","8.14E-6","1.18E-5","0","3.57E-6","-2.25E-6","3.38E-6","3.38E-6","0.0003475","0.0004469","2.25E-6","7.27E-6","1.96E-5","2.63E-5","0.0003936","0.01484","0.02949","0.001517","0.0007476","7.24E-6","3.01E-6"
"719.6","2.05E-6","0","3.2E-6","3.41E-6","8.18E-6","4.76E-6","5.79E-6","0","-1.13E-6","2.27E-6","1.13E-6","0.0003455","0.0004451","3.4E-6","7.3E-6","1.57E-5","2.64E-5","0.0003508","0.01397","0.03047","0.00162","0.0008003","8.74E-6","2.2E-6"
"720.3","0","5.01E-6","6.42E-6","6.85E-6","0","4.78E-6","0","3.6E-6","-1.14E-6","2.28E-6","1.14E-6","0.0003371","0.0004349","3.41E-6","1.83E-5","3.95E-6","2.65E-5","0.0003327","0.01317","0.03159","0.00172","0.0008319","8.05E-6","3.04E-6"
"721.1","2.06E-6","5.03E-6","6.45E-6","-3.44E-6","0","2.4E-6","1.95E-6","-1.81E-6","2.29E-6","3.43E-6","2.29E-6","0.0003322","0.0004208","2.29E-6","1.47E-5","1.98E-5","2.99E-5","0.0003059","0.01232","0.03242","0.001839","0.0008917","1.03E-5","3.06E-6"
"721.9","2.07E-6","2.53E-6","0","3.45E-6","4.14E-6","4.82E-6","9.77E-6","0","1.15E-6","1.15E-6","1.15E-6","0.000319","0.0004059","3.44E-6","1.85E-5","1.99E-5","2.67E-5","0.0002874","0.01158","0.03346","0.001951","0.0009541","1.11E-5","3.63E-6"
"722.7","-2.08E-6","5.07E-6","-3.25E-6","0","0","2.42E-6","1.96E-6","0","-1.15E-6","3.46E-6","1.15E-6","0.0003101","0.0004055","1.15E-6","1.11E-5","2.0E-5","2.01E-5","0.0002628","0.01075","0.03465","0.00208","0.001013","1.19E-5","4.2E-6"
"723.5","2.09E-6","-2.54E-6","9.78E-6","3.48E-6","0","0","1.97E-6","0","1.16E-6","1.16E-6","1.16E-6","0.0003095","0.0003861","3.47E-6","7.45E-6","1.2E-5","3.03E-5","0.0002434","0.01003","0.03559","0.002223","0.001053","1.26E-5","3.65E-6"
"724.3","2.09E-6","5.11E-6","6.54E-6","0","4.19E-6","0","0","3.67E-6","-1.16E-6","3.48E-6","1.16E-6","0.0003055","0.000378","2.32E-6","7.48E-6","2.42E-5","2.7E-5","0.000233","0.009336","0.03664","0.002373","0.001143","1.12E-5","4.23E-6"
"725","-4.2E-6","5.12E-6","3.28E-6","0","4.2E-6","7.32E-6","1.98E-6","3.68E-6","0","1.16E-6","0","0.0002989","0.0003692","0","1.5E-5","1.21E-5","1.69E-5","0.0002105","0.008602","0.03753","0.002503","0.001215","9.71E-6","3.11E-6"
"725.8","4.2E-6","7.69E-6","0","7.01E-6","4.2E-6","7.33E-6","5.95E-6","0","1.16E-6","0","3.49E-6","0.0002852","0.0003554","1.16E-6","1.13E-5","1.21E-5","2.37E-5","0.0002024","0.007926","0.03841","0.002654","0.001289","1.12E-5","3.4E-6"
"726.6","6.32E-6","7.7E-6","0","-3.51E-6","-8.42E-6","9.79E-6","3.97E-6","1.85E-6","2.33E-6","4.66E-6","2.33E-6","0.0002822","0.0003454","-1.17E-6","1.5E-5","2.43E-5","2.04E-5","0.0001941","0.007352","0.03927","0.002822","0.001366","1.2E-5","4.54E-6"
"727.4","8.43E-6","7.71E-6","-3.29E-6","-7.03E-6","2.11E-5","4.9E-6","3.98E-6","3.7E-6","1.17E-6","1.17E-6","1.17E-6","0.0002712","0.0003394","1.17E-6","1.88E-5","0","2.38E-5","0.0001798","0.006723","0.03979","0.003039","0.001473","1.05E-5","3.41E-6"
"728.2","6.34E-6","5.15E-6","3.3E-6","7.04E-6","1.69E-5","2.46E-6","-1.99E-6","3.71E-6","1.17E-6","0","3.51E-6","0.0002738","0.0003344","3.51E-6","7.54E-6","4.06E-6","2.73E-5","0.0001714","0.006205","0.04039","0.003225","0.001545","1.2E-5","3.98E-6"
"729","0","2.58E-6","0","0","0","2.46E-6","0","0","0","0","-1.17E-6","0.0002634","0.0003248","4.68E-6","7.56E-6","8.14E-6","2.73E-5","0.0001572","0.005649","0.04081","0.003397","0.001668","1.13E-5","3.42E-6"
"729.7","4.24E-6","2.58E-6","6.62E-6","7.06E-6","-8.47E-6","4.93E-6","7.99E-6","9.29E-6","0","1.17E-6","0","0.0002606","0.0003124","4.69E-6","3.78E-6","8.14E-6","2.39E-5","0.0001574","0.005176","0.04103","0.00362","0.001766","1.36E-5","3.99E-6"
"730.5","2.12E-6","2.58E-6","3.31E-6","3.53E-6","-8.48E-6","0","4.0E-6","3.72E-6","1.17E-6","2.35E-6","0","0.0002553","0.0003077","0","1.14E-5","8.15E-6","2.05E-5","0.0001432","0.004773","0.04076","0.003866","0.001889","1.28E-5","4.57E-6"
"731.3","4.25E-6","7.77E-6","-3.32E-6","3.54E-6","4.25E-6","4.94E-6","4.01E-6","7.45E-6","-1.18E-6","2.35E-6","3.53E-6","0.0002484","0.0003011","3.53E-6","7.58E-6","1.63E-5","1.37E-5","0.0001377","0.004285","0.0406","0.004104","0.002007","1.29E-5","3.72E-6"
"732.1","6.38E-6","5.19E-6","-9.97E-6","1.06E-5","4.25E-6","4.94E-6","6.02E-6","7.46E-6","0","2.35E-6","1.18E-6","0.0002477","0.0002939","4.71E-6","1.9E-5","8.18E-6","1.71E-5","0.0001465","0.003889","0.03979","0.004344","0.002119","1.36E-5","4.58E-6"
"732.9","2.13E-6","7.79E-6","0","7.1E-6","4.26E-6","0","0","1.87E-6","3.54E-6","1.18E-6","1.18E-6","0.0002429","0.000286","2.36E-6","1.52E-5","4.1E-6","1.72E-5","0.0001237","0.003521","0.03886","0.004613","0.002254","1.67E-5","3.73E-6"
"733.7","2.13E-6","2.6E-6","0","0","-4.26E-6","4.96E-6","4.02E-6","1.87E-6","3.54E-6","1.18E-6","3.54E-6","0.000235","0.0002788","4.72E-6","1.52E-5","1.23E-5","1.72E-5","0.0001354","0.003205","0.03755","0.004958","0.00239","1.21E-5","4.02E-6"
"734.4","4.27E-6","2.61E-6","3.34E-6","0","0","4.97E-6","2.02E-6","7.49E-6","2.36E-6","4.73E-6","2.36E-6","0.0002306","0.000267","3.55E-6","1.91E-5","1.23E-5","2.07E-5","0.0001356","0.002879","0.036","0.005207","0.002555","1.75E-5","3.74E-6"
"735.2","6.42E-6","2.61E-6","3.34E-6","1.07E-5","8.56E-6","4.98E-6","0","1.88E-6","0","2.37E-6","2.37E-6","0.0002212","0.0002662","5.92E-6","1.53E-5","1.24E-5","1.04E-5","0.0001157","0.002612","0.0343","0.005549","0.002742","1.6E-5","3.46E-6"
"736","4.29E-6","2.62E-6","6.7E-6","1.07E-5","-4.29E-6","-2.49E-6","2.02E-6","5.64E-6","1.19E-6","2.37E-6","0","0.000219","0.0002577","3.56E-6","1.15E-5","8.25E-6","1.38E-5","0.0001159","0.002353","0.03247","0.005862","0.002867","1.6E-5","4.33E-6"
"736.8","1.07E-5","5.24E-6","3.36E-6","3.58E-6","0","9.99E-6","0","1.88E-6","1.19E-6","3.57E-6","1.19E-6","0.0002147","0.0002556","1.19E-6","7.67E-6","1.65E-5","1.73E-5","0.0001103","0.00211","0.03018","0.006239","0.003071","1.76E-5","4.34E-6"
"737.6","6.46E-6","2.63E-6","0","3.59E-6","-4.31E-6","1.0E-5","4.06E-6","1.89E-6","2.38E-6","2.38E-6","4.76E-6","0.000211","0.0002426","4.76E-6","1.15E-5","8.28E-6","2.08E-5","0.0001047","0.001921","0.02798","0.006589","0.003257","1.91E-5","4.63E-6"
"738.4","4.31E-6","-2.63E-6","0","1.08E-5","-4.31E-6","-2.51E-6","4.07E-6","5.67E-6","2.39E-6","0","0","0.0002051","0.0002327","1.19E-6","7.7E-6","1.24E-5","2.09E-5","0.000102","0.001728","0.02567","0.006999","0.003465","1.53E-5","4.06E-6"
"739.1","4.32E-6","0","-3.38E-6","3.6E-6","-4.32E-6","5.02E-6","4.08E-6","3.79E-6","0","5.98E-6","0","0.0002004","0.0002326","1.2E-6","1.54E-5","8.31E-6","1.05E-5","0.0001022","0.001573","0.02341","0.007423","0.003663","1.85E-5","4.66E-6"
"739.9","8.66E-6","-5.28E-6","-3.38E-6","3.61E-6","4.33E-6","0","6.13E-6","5.7E-6","0","4.79E-6","2.4E-6","0.0001987","0.0002234","3.6E-6","1.16E-5","4.16E-6","1.05E-5","9.95E-5","0.001418","0.02117","0.007832","0.003937","2.0E-5","4.66E-6"
"740.7","2.17E-6","2.65E-6","-3.39E-6","7.23E-6","4.34E-6","5.05E-6","4.09E-6","0","0","1.2E-6","1.2E-6","0.0001912","0.00022","2.4E-6","1.55E-5","2.09E-5","1.05E-5","9.97E-5","0.001277","0.01911","0.008344","0.004152","2.09E-5","4.97E-6"
"741.5","8.7E-6","5.3E-6","-6.79E-6","1.09E-5","0","5.06E-6","2.05E-6","3.81E-6","0","2.41E-6","2.41E-6","0.0001879","0.0002172","3.61E-6","7.77E-6","8.36E-6","1.4E-5","9.11E-5","0.001141","0.01715","0.008795","0.004418","2.17E-5","3.81E-6"
"742.3","2.18E-6","0","0","0","-4.36E-6","2.54E-6","4.12E-6","3.83E-6","1.21E-6","3.62E-6","3.62E-6","0.0001806","0.0002139","3.62E-6","1.17E-5","1.26E-5","1.41E-5","0.0001002","0.001044","0.01536","0.009334","0.004738","2.25E-5","4.99E-6"
"743","-2.19E-6","8.0E-6","-3.42E-6","7.29E-6","0","2.54E-6","2.06E-6","1.92E-6","3.63E-6","2.42E-6","1.21E-6","0.0001794","0.0002033","-1.21E-6","3.91E-6","1.68E-5","7.05E-6","8.27E-5","0.0009573","0.01368","0.009882","0.005","2.1E-5","4.41E-6"
"743.8","4.38E-6","5.34E-6","6.85E-6","3.65E-6","4.38E-6","0","4.13E-6","3.84E-6","2.43E-6","0","1.21E-6","0.0001761","0.0001973","1.21E-6","7.82E-6","1.26E-5","7.07E-6","8.58E-5","0.0008643","0.01218","0.01044","0.005331","2.57E-5","4.42E-6"
"744.6","0","2.68E-6","3.43E-6","-3.66E-6","4.39E-6","0","6.21E-6","3.85E-6","2.43E-6","0","2.43E-6","0.0001706","0.0001957","6.07E-6","1.57E-5","1.69E-5","1.42E-5","8.31E-5","0.0007791","0.01074","0.01106","0.005639","2.66E-5","4.43E-6"
"745.4","6.6E-6","0","-1.03E-5","1.1E-5","-1.32E-5","0","6.22E-6","5.79E-6","0","3.65E-6","4.87E-6","0.0001666","0.0001986","2.43E-6","1.96E-5","4.23E-6","1.06E-5","7.73E-5","0.0007254","0.009484","0.01173","0.006008","2.82E-5","4.73E-6"
"746.2","2.2E-6","-2.69E-6","-3.44E-6","7.34E-6","0","2.56E-6","2.08E-6","0","1.22E-6","4.87E-6","3.66E-6","0.0001663","0.0001904","3.66E-6","1.57E-5","4.23E-6","7.1E-6","7.44E-5","0.0006557","0.008421","0.0124","0.00642","3.06E-5","5.63E-6"
"747","-4.41E-6","0","-3.45E-6","7.36E-6","0","5.13E-6","0","3.87E-6","1.22E-6","2.44E-6","4.89E-6","0.0001635","0.0001816","2.44E-6","0","8.49E-6","3.56E-6","7.16E-5","0.0006084","0.007454","0.01304","0.006802","2.91E-5","5.05E-6"
"747.7","4.42E-6","2.7E-6","0","1.11E-5","8.85E-6","5.14E-6","0","7.76E-6","1.22E-6","2.45E-6","1.22E-6","0.0001559","0.0001775","4.9E-6","1.58E-5","1.7E-5","1.78E-5","7.77E-5","0.0005461","0.006648","0.01378","0.007263","3.15E-5","5.36E-6"
"748.5","4.44E-6","2.7E-6","-3.47E-6","0","8.87E-6","5.16E-6","2.09E-6","5.84E-6","1.23E-6","2.45E-6","3.68E-6","0.0001531","0.0001746","2.45E-6","1.19E-5","1.71E-5","1.43E-5","6.89E-5","0.0004997","0.005833","0.01455","0.007711","3.24E-5","5.97E-6"
"749.3","2.22E-6","2.71E-6","6.95E-6","0","0","2.59E-6","-4.19E-6","3.9E-6","4.92E-6","2.46E-6","1.23E-6","0.0001572","0.000171","1.23E-6","7.94E-6","8.55E-6","3.59E-6","6.91E-5","0.0004719","0.005213","0.01537","0.008203","3.4E-5","5.68E-6"
"750.1","2.23E-6","1.09E-5","6.97E-6","0","0","2.59E-6","-2.1E-6","0","2.47E-6","3.7E-6","2.47E-6","0.0001511","0.000168","3.7E-6","7.96E-6","8.57E-6","1.44E-5","6.93E-5","0.0004202","0.004621","0.01621","0.008682","3.65E-5","5.4E-6"
"750.9","0","-2.72E-6","-3.49E-6","0","-4.47E-6","0","-4.22E-6","1.96E-6","2.47E-6","2.47E-6","2.47E-6","0.0001472","0.0001592","3.71E-6","7.98E-6","1.72E-5","1.08E-5","7.55E-5","0.0003888","0.004123","0.01707","0.009248","3.82E-5","4.81E-6"
"751.6","2.24E-6","-2.73E-6","-3.5E-6","0","0","-2.61E-6","2.11E-6","-1.97E-6","2.48E-6","0","2.48E-6","0.0001449","0.0001549","6.2E-6","8.0E-6","4.31E-6","3.61E-6","6.96E-5","0.0003646","0.003658","0.01802","0.009807","3.99E-5","6.03E-6"
"752.4","0","0","7.02E-6","-3.74E-6","-4.49E-6","5.22E-6","0","0","6.21E-6","-1.24E-6","0","0.000142","0.000154","4.97E-6","4.01E-6","4.32E-6","1.09E-5","6.98E-5","0.0003351","0.003287","0.01893","0.01048","4.31E-5","5.14E-6"
"753.2","-2.25E-6","2.75E-6","0","3.75E-6","-9.0E-6","2.62E-6","-2.12E-6","3.95E-6","2.49E-6","2.49E-6","2.49E-6","0.0001395","0.0001529","3.73E-6","0","8.66E-6","1.45E-5","6.39E-5","0.0003154","0.002885","0.0199","0.01108","4.4E-5","6.06E-6"
"754","0","0","-3.53E-6","-3.76E-6","-1.35E-5","2.63E-6","-2.13E-6","1.98E-6","3.75E-6","0","2.5E-6","0.0001351","0.0001453","2.5E-6","4.03E-6","-4.34E-6","7.28E-6","6.41E-5","0.0002858","0.002588","0.02096","0.01178","4.42E-5","6.07E-6"
"754.8","2.27E-6","5.53E-6","0","3.78E-6","-4.53E-6","-2.63E-6","4.27E-6","-1.99E-6","0","0","3.76E-6","0.000129","0.0001452","3.76E-6","8.09E-6","8.71E-6","1.1E-5","7.65E-5","0.0002741","0.002324","0.02187","0.0126","4.67E-5","7.32E-6"
"755.5","0","2.77E-6","7.09E-6","7.56E-6","-1.36E-5","2.64E-6","2.14E-6","3.98E-6","1.26E-6","3.77E-6","1.26E-6","0.0001303","0.0001414","2.51E-6","8.1E-6","8.73E-6","3.66E-6","6.13E-5","0.0002507","0.002103","0.02288","0.01333","5.01E-5","6.72E-6"
"756.3","0","2.77E-6","1.07E-5","3.79E-6","-9.1E-6","7.94E-6","2.15E-6","-2.0E-6","1.26E-6","1.26E-6","2.52E-6","0.0001262","0.0001364","0","0","1.31E-5","1.1E-5","4.92E-5","0.0002412","0.001871","0.02377","0.01412","5.35E-5","7.65E-6"
"757.1","6.84E-6","5.56E-6","3.56E-6","0","9.12E-6","-2.65E-6","4.3E-6","-2.0E-6","3.78E-6","2.52E-6","2.52E-6","0.0001254","0.0001327","1.26E-6","1.22E-5","1.75E-5","1.1E-5","6.16E-5","0.0002202","0.001698","0.02471","0.01496","5.53E-5","7.98E-6"
"757.9","2.29E-6","0","0","-3.81E-6","-4.57E-6","-7.97E-6","2.16E-6","0","3.79E-6","1.26E-6","1.26E-6","0.0001224","0.0001303","1.26E-6","4.08E-6","1.76E-5","1.84E-5","6.49E-5","0.000208","0.001526","0.02553","0.01585","5.54E-5","7.38E-6"
"758.7","2.29E-6","2.79E-6","0","0","-4.58E-6","-2.66E-6","-2.16E-6","4.02E-6","1.27E-6","5.07E-6","0","0.0001189","0.0001273","2.54E-6","1.23E-5","8.81E-6","7.39E-6","6.19E-5","0.0001931","0.001363","0.02624","0.01679","5.97E-5","7.71E-6"
"759.4","4.6E-6","2.8E-6","3.59E-6","0","9.2E-6","0","6.51E-6","2.02E-6","1.27E-6","2.54E-6","3.82E-6","0.0001176","0.0001264","1.27E-6","8.21E-6","1.33E-5","3.71E-6","5.28E-5","0.0001834","0.001221","0.0268","0.01776","6.65E-5","8.97E-6"
"760.2","0","1.13E-5","-3.6E-6","3.84E-6","-4.61E-6","2.68E-6","2.18E-6","2.02E-6","5.1E-6","0","3.82E-6","0.0001124","0.0001206","5.1E-6","8.24E-6","1.77E-5","1.49E-5","5.61E-5","0.0001695","0.001115","0.02715","0.01873","6.66E-5","8.06E-6"
"761","4.62E-6","-2.82E-6","-3.61E-6","7.7E-6","-1.39E-5","-2.69E-6","-2.18E-6","-2.03E-6","1.28E-6","1.28E-6","-1.28E-6","0.0001094","0.0001203","0","4.13E-6","1.33E-5","1.12E-5","5.31E-5","0.0001687","0.00101","0.02728","0.0197","6.93E-5","7.15E-6"
"761.8","6.95E-6","0","3.62E-6","0","0","2.69E-6","0","-2.03E-6","3.85E-6","2.57E-6","0","0.0001076","0.0001151","1.28E-6","0","0","3.74E-6","5.01E-5","0.0001563","0.0009161","0.02707","0.02065","7.37E-5","7.17E-6"
"762.6","0","0","7.26E-6","1.16E-5","9.29E-6","0","2.19E-6","-4.08E-6","2.57E-6","5.14E-6","2.57E-6","0.0001089","0.0001119","1.29E-6","1.24E-5","1.34E-5","7.49E-6","5.02E-5","0.0001474","0.0008213","0.02654","0.02169","7.3E-5","8.75E-6"
"763.3","2.33E-6","0","7.27E-6","0","0","2.71E-6","-6.59E-6","0","1.29E-6","1.29E-6","0","0.0001058","0.0001087","5.15E-6","1.25E-5","8.95E-6","7.51E-6","4.4E-5","0.0001373","0.0007667","0.02573","0.02279","8.07E-5","7.52E-6"
"764.1","2.33E-6","0","0","-3.89E-6","4.67E-6","5.43E-6","-2.2E-6","-4.09E-6","1.29E-6","1.29E-6","5.16E-6","0.0001043","0.0001124","1.29E-6","0","4.49E-6","1.51E-5","5.04E-5","0.0001324","0.0007037","0.02466","0.02389","8.34E-5","8.47E-6"
"764.9","0","0","3.66E-6","7.8E-6","4.68E-6","2.72E-6","0","0","2.59E-6","2.59E-6","0","9.85E-5","0.000105","-1.29E-6","1.25E-5","0","7.55E-6","4.43E-5","0.0001235","0.0006385","0.02336","0.02505","8.87E-5","8.49E-6"
"765.7","4.69E-6","2.86E-6","7.33E-6","3.91E-6","-4.69E-6","-5.45E-6","0","-2.06E-6","2.59E-6","1.3E-6","1.3E-6","9.82E-5","0.0001018","0","4.19E-6","4.51E-6","3.78E-6","4.75E-5","0.0001186","0.0005663","0.02183","0.02627","9.41E-5","8.52E-6"
"766.5","7.05E-6","5.73E-6","-3.67E-6","7.84E-6","-4.7E-6","5.47E-6","4.44E-6","0","3.9E-6","0","1.3E-6","9.67E-5","0.0001013","0","2.1E-5","4.52E-6","1.14E-5","4.45E-5","0.0001149","0.0005264","0.02021","0.02752","9.67E-5","9.17E-6"
"767.2","-2.36E-6","2.87E-6","0","7.85E-6","0","2.74E-6","2.22E-6","0","5.21E-6","1.3E-6","3.91E-6","9.36E-5","9.67E-5","-1.3E-6","4.21E-6","9.06E-6","7.6E-6","4.46E-5","0.0001138","0.000484","0.0184","0.02876","0.0001013","8.24E-6"
"768","2.36E-6","1.15E-5","0","3.94E-6","4.72E-6","0","-2.23E-6","-2.07E-6","3.92E-6","0","2.61E-6","9.05E-5","0.0001005","0","8.44E-6","0","3.81E-6","4.79E-5","0.0001076","0.000459","0.0168","0.0302","0.0001066","8.27E-6"
"768.8","2.37E-6","8.67E-6","7.41E-6","-7.9E-6","4.74E-6","2.76E-6","6.71E-6","-2.08E-6","1.31E-6","-2.62E-6","1.31E-6","8.96E-5","9.51E-5","2.62E-6","1.27E-5","0","1.53E-5","4.16E-5","0.0001013","0.000413","0.01508","0.03159","0.0001103","9.25E-6"
"769.6","7.13E-6","5.8E-6","1.11E-5","1.19E-5","4.76E-6","2.77E-6","-2.24E-6","4.17E-6","2.63E-6","2.63E-6","-1.32E-6","8.93E-5","9.26E-5","1.32E-6","4.25E-6","4.57E-6","3.84E-6","4.18E-5","9.63E-5","0.0003797","0.01358","0.03315","0.0001167","8.32E-6"
"770.3","0","5.81E-6","3.73E-6","0","-4.77E-6","8.32E-6","0","0","-1.32E-6","2.64E-6","0","8.66E-5","9.0E-5","-1.32E-6","8.51E-6","4.58E-6","7.69E-6","4.51E-5","9.25E-5","0.0003611","0.0121","0.03448","0.0001247","9.94E-6"
"771.1","-2.39E-6","-5.82E-6","0","3.98E-6","4.77E-6","0","0","2.09E-6","1.32E-6","1.32E-6","1.32E-6","8.68E-5","9.15E-5","2.64E-6","0","1.38E-5","0","4.52E-5","8.59E-5","0.0003285","0.0108","0.03581","0.0001275","9.63E-6"
"771.9","0","8.76E-6","0","0","4.79E-6","5.57E-6","-4.52E-6","2.1E-6","1.32E-6","-2.65E-6","1.32E-6","8.24E-5","8.61E-5","1.32E-6","0","1.38E-5","3.86E-6","4.21E-5","8.76E-5","0.0003075","0.009616","0.03714","0.0001357","9.34E-6"
"772.7","-2.4E-6","1.17E-5","-3.75E-6","0","4.8E-6","0","0","-2.11E-6","0","0","0","8.32E-5","8.28E-5","1.33E-6","0","0","0","3.9E-5","8.51E-5","0.0002883","0.008597","0.03809","0.0001396","1.0E-5"
"773.4","-2.41E-6","2.94E-6","0","8.03E-6","4.82E-6","2.8E-6","-2.27E-6","2.11E-6","0","2.67E-6","-1.33E-6","7.89E-5","8.46E-5","-1.33E-6","0","1.39E-5","1.56E-5","3.91E-5","8.0E-5","0.0002715","0.007659","0.03871","0.0001479","8.75E-6"
"774.2","2.42E-6","0","3.77E-6","-1.21E-5","4.83E-6","1.12E-5","4.56E-6","-4.24E-6","1.34E-6","0","-1.34E-6","8.26E-5","8.27E-5","0","-8.63E-6","1.86E-5","7.79E-6","3.92E-5","7.88E-5","0.0002544","0.006763","0.03918","0.0001535","9.75E-6"
"775","2.42E-6","-5.9E-6","0","8.07E-6","-4.84E-6","0","4.57E-6","-2.12E-6","2.68E-6","0","1.34E-6","7.86E-5","8.13E-5","0","4.32E-6","1.86E-5","3.9E-6","3.92E-5","7.36E-5","0.0002258","0.006069","0.03914","0.0001606","1.01E-5"
"775.8","4.85E-6","-2.96E-6","0","4.04E-6","4.85E-6","2.82E-6","2.29E-6","-2.13E-6","0","-1.34E-6","-1.34E-6","7.77E-5","7.72E-5","0","0","9.33E-6","1.17E-5","4.26E-5","7.11E-5","0.0002151","0.005397","0.03875","0.0001723","1.01E-5"
"776.6","4.87E-6","8.91E-6","-1.52E-5","8.12E-6","0","-5.67E-6","0","0","2.69E-6","0","-1.35E-6","7.45E-5","7.54E-5","4.04E-6","0","1.41E-5","1.18E-5","3.95E-5","6.6E-5","0.0002048","0.004785","0.03767","0.0001798","1.05E-5"
"777.3","-4.89E-6","0","0","0","4.89E-6","5.69E-6","-2.31E-6","0","2.7E-6","0","0","7.12E-5","7.41E-5","1.35E-6","0","1.41E-5","7.89E-6","4.63E-5","6.49E-5","0.0001988","0.004308","0.03633","0.0001839","1.05E-5"
"778.1","-4.9E-6","2.99E-6","3.83E-6","-4.08E-6","-4.9E-6","2.85E-6","2.31E-6","0","-1.35E-6","1.35E-6","-1.35E-6","7.13E-5","7.5E-5","1.35E-6","4.37E-6","0","1.58E-5","3.31E-5","6.36E-5","0.0001789","0.003834","0.03446","0.0001984","1.12E-5"
"778.9","0","0","0","4.09E-6","-4.91E-6","2.85E-6","4.63E-6","-4.3E-6","0","2.71E-6","1.36E-6","7.09E-5","7.0E-5","0","-4.38E-6","1.89E-5","7.91E-6","3.32E-5","6.51E-5","0.0001791","0.003359","0.03235","0.0002049","1.19E-5"
"779.7","0","3.0E-6","0","8.19E-6","0","2.86E-6","0","4.31E-6","1.36E-6","0","-2.72E-6","6.93E-5","7.24E-5","0","4.39E-6","9.45E-6","3.96E-6","4.32E-5","6.25E-5","0.0001682","0.003012","0.0299","0.0002223","1.19E-5"
